execution_number,timestamp,duration_ms,error,correctness_1phase_error,correctness_1phase_match,correctness_2phase_error,correctness_2phase_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,join_count,no_policy_error,no_policy_exec_time_ms,no_policy_rows,run_num,source_count,tpch_sf
90,2026-03-01T00:31:13.145527,263.02799955010414,,,1,,1,,80.20558301359415,3.1894161365926266,4,83.39499915018678,,101.4153747819364,5.410542245954275,4,106.82591702789068,5,,72.8035420179367,4,5,3,1.0
91,2026-03-01T00:31:13.699537,263.8991251587868,,,1,,1,,85.05458291620016,3.352792002260685,4,88.40737491846085,,104.49920780956745,5.103707779198885,4,109.60291558876634,5,,65.88483368977904,4,1,4,1.0
92,2026-03-01T00:31:13.980475,268.3981666341424,,,1,,1,,85.34325007349253,3.463167231529951,4,88.80641730502248,,103.75424986705184,4.484790842980146,4,108.23904071003199,5,,71.34866714477539,4,2,4,1.0
93,2026-03-01T00:31:14.276953,284.25233345478773,,,1,,1,,93.48858380690217,3.5222088918089867,4,97.01079269871116,,114.24450017511845,5.541458260267973,4,119.78595843538642,5,,67.45045771822333,4,3,4,1.0
94,2026-03-01T00:31:14.578222,287.58433321490884,,,1,,1,,92.62387501075864,3.70516674593091,4,96.32904175668955,,106.1416668817401,4.573625046759844,4,110.71529192849994,5,,80.53470775485039,4,4,4,1.0
95,2026-03-01T00:31:14.870146,279.01166677474976,,,1,,1,,85.82200016826391,3.5224161110818386,4,89.34441627934575,,116.7404162697494,4.919875413179398,4,121.6602916829288,5,,68.00225004553795,4,5,4,1.0
96,2026-03-01T00:31:15.540146,311.99595890939236,,,1,,1,,95.2275418676436,3.692291211336851,4,98.91983307898045,,130.09583298116922,4.9599590711295605,4,135.05579205229878,5,,78.01554212346673,4,1,5,1.0
97,2026-03-01T00:31:15.951072,394.87245911732316,,,1,,1,,100.5946658551693,3.8189170882105827,4,104.41358294337988,,143.01804173737764,4.52641723677516,4,147.5444589741528,5,,142.90870865806937,4,2,5,1.0
98,2026-03-01T00:31:16.319574,353.3282498829067,,,1,,1,,145.55008336901665,3.576749935746193,4,149.12683330476284,,134.94912488386035,6.295249797403812,4,141.24437468126416,5,,62.95274989679456,4,3,5,1.0
99,2026-03-01T00:31:16.614086,276.0584158822894,,,1,,1,,81.70604193583131,3.7180837243795395,4,85.42412566021085,,115.17179105430841,4.718874581158161,4,119.89066563546658,5,,70.74049999937415,4,4,5,1.0
100,2026-03-01T00:31:16.911541,281.595999840647,,,1,,1,,83.45337491482496,3.684625029563904,4,87.13799994438887,,120.45500008389354,4.623415879905224,4,125.07841596379876,5,,69.37537482008338,4,5,5,1.0
101,2026-03-01T00:31:17.541441,298.1636659242213,,,1,,1,,82.16775022447109,3.7909168750047684,4,85.95866709947586,,141.71879086643457,5.084665957838297,4,146.80345682427287,5,,65.39725000038743,4,1,6,1.0
102,2026-03-01T00:31:17.859573,298.2662906870246,,,1,,1,,82.12845912203193,3.45175014808774,4,85.58020927011967,,137.27399986237288,4.940459039062262,4,142.21445890143514,5,,70.46620920300484,4,2,6,1.0
103,2026-03-01T00:31:18.266174,385.19316585734487,,,1,,1,,178.96287515759468,3.715583123266697,4,182.67845828086138,,120.13295805081725,4.8709590919315815,4,125.00391714274883,5,,77.50437501817942,4,3,6,1.0
104,2026-03-01T00:31:18.561502,275.63620917499065,,,1,,1,,84.77383432909846,3.625208977609873,4,88.39904330670834,,113.9296661131084,4.780291114002466,4,118.70995722711086,5,,68.52308288216591,4,4,6,1.0
105,2026-03-01T00:31:18.849539,269.71987495198846,,,1,,1,,79.78495908901095,3.7820828147232533,4,83.56704190373421,,115.89191574603319,4.3200841173529625,4,120.21199986338615,5,,65.9375418908894,4,5,6,1.0
106,2026-03-01T00:31:19.806940,466.75150003284216,,,1,,1,,126.19279185310006,3.0905408784747124,4,129.28333273157477,,210.38712514564395,4.626832902431488,4,215.01395804807544,6,,122.44966626167297,4,1,1,1.0
107,2026-03-01T00:31:20.284920,474.09833362326026,,,1,,1,,126.04412483051419,3.111083060503006,4,129.1552078910172,,209.42029170691967,5.068166647106409,4,214.48845835402608,6,,130.4498752579093,4,2,1,1.0
108,2026-03-01T00:31:20.809104,520.2895416878164,,,1,,1,,131.73891603946686,3.091834019869566,4,134.83075005933642,,247.38541711121798,4.7243330627679825,4,252.10975017398596,6,,133.34308378398418,4,3,1,1.0
109,2026-03-01T00:31:21.461389,648.0597918853164,,,1,,1,,159.90129206329584,2.9280828312039375,4,162.82937489449978,,331.5697917714715,5.4041254334151745,4,336.9739172048867,6,,148.25145760551095,4,4,1,1.0
110,2026-03-01T00:31:21.948277,482.68116684630513,,,1,,1,,126.67220830917358,3.1638750806450844,4,129.83608338981867,,220.8259580656886,4.113541916012764,4,224.93949998170137,6,,127.90145818144083,4,5,1,1.0
111,2026-03-01T00:31:23.000488,526.0058338753879,,,1,,1,,169.1392078064382,4.156040959060192,4,173.2952487654984,,222.76970790699124,4.271375015377998,4,227.04108292236924,6,,125.66429190337658,4,1,2,1.0
112,2026-03-01T00:31:23.520858,513.2057080045342,,,1,,1,,153.60933262854815,3.307290840893984,4,156.91662346944213,,221.09587537124753,4.819250199943781,4,225.9151255711913,6,,130.3692921064794,4,2,2,1.0
113,2026-03-01T00:31:24.029654,501.60116609185934,,,1,,1,,133.27199965715408,3.370583988726139,4,136.64258364588022,,223.3157497830689,5.79549977555871,4,229.1112495586276,6,,135.8425826765597,4,3,2,1.0
114,2026-03-01T00:31:24.535576,499.2613745853305,,,1,,1,,133.8938749395311,3.190833143889904,4,137.084708083421,,228.79849979653955,4.477332811802626,4,233.27583260834217,6,,128.89612466096878,4,4,2,1.0
115,2026-03-01T00:31:25.062027,519.7413749992847,,,1,,1,,135.63520787283778,3.611875232309103,4,139.24708310514688,,221.670167054981,5.5641247890889645,4,227.23429184406996,6,,153.25454203411937,4,5,2,1.0
116,2026-03-01T00:31:26.056653,476.9405829720199,,,1,,1,,134.90579184144735,3.532916773110628,4,138.43870861455798,,211.43458411097527,5.116000305861235,4,216.5505844168365,6,,121.94679072126746,4,1,3,1.0
117,2026-03-01T00:31:26.554997,487.32712492346764,,,1,,1,,129.47045918554068,3.5605421289801598,4,133.03100131452084,,223.74687483534217,4.925415851175785,4,228.67229068651795,6,,125.61845872551203,4,2,3,1.0
118,2026-03-01T00:31:27.035659,471.3698751293123,,,1,,1,,128.9931247010827,3.387416247278452,4,132.38054094836116,,213.62795820459723,4.797082860022783,4,218.42504106462002,6,,120.55995827540755,4,3,3,1.0
119,2026-03-01T00:31:27.516405,469.9762496165931,,,1,,1,,128.091333899647,3.421708010137081,4,131.51304190978408,,210.8672922477126,5.176832899451256,4,216.04412514716387,6,,122.41449998691678,4,4,3,1.0
120,2026-03-01T00:31:28.008935,483.0505419522524,,,1,,1,,127.1761660464108,3.618916030973196,4,130.795082077384,,229.2514997534454,4.881833214312792,4,234.13333296775818,6,,118.11829125508666,4,5,3,1.0
121,2026-03-01T00:31:29.025962,474.45074981078506,,,1,,1,,125.92533323913813,3.2580839470028877,4,129.183417186141,,218.80320785567164,4.7702910378575325,4,223.57349889352918,6,,121.6900828294456,4,1,4,1.0
122,2026-03-01T00:31:29.532968,493.26450005173683,,,1,,1,,123.54220822453499,38.87312486767769,4,162.41533309221268,,200.87162498384714,5.16125001013279,4,206.03287499397993,6,,124.8121252283454,4,2,4,1.0
123,2026-03-01T00:31:30.013612,468.32058299332857,,,1,,1,,136.20841689407825,3.408624790608883,4,139.61704168468714,,205.32845798879862,4.5723337680101395,4,209.90079175680876,6,,118.79879236221313,4,3,4,1.0
124,2026-03-01T00:31:30.517321,491.06008280068636,,,1,,1,,127.43662483990192,4.216374829411507,4,131.65299966931343,,223.6907919868827,5.388875026255846,4,229.07966701313853,6,,130.3232917562127,4,4,4,1.0
125,2026-03-01T00:31:31.046068,516.3680422119796,,,1,,1,,133.606499992311,3.3912919461727142,4,136.99779193848372,,248.9659171551466,4.887500312179327,4,253.85341746732593,6,,125.51262509077787,4,5,4,1.0
126,2026-03-01T00:31:32.272340,647.8752917610109,,,1,,1,,162.7639578655362,3.420458175241947,4,166.18441604077816,,348.791082855314,5.239082965999842,4,354.03016582131386,6,,127.65579205006361,4,1,5,1.0
127,2026-03-01T00:31:32.874140,586.5032924339175,,,1,,1,,178.51550038903952,4.965458065271378,4,183.4809584543109,,254.30037500336766,5.6342496536672115,4,259.9346246570349,6,,143.07912532240152,4,2,5,1.0
128,2026-03-01T00:31:33.492934,602.638041600585,,,1,,1,,177.98187490552664,3.931124694645405,4,181.91299960017204,,259.27945924922824,5.8739581145346165,4,265.15341736376286,6,,155.56566696614027,4,3,5,1.0
129,2026-03-01T00:31:34.091235,582.860458176583,,,1,,1,,165.09795794263482,3.836334217339754,4,168.93429215997458,,266.7585420422256,5.348208826035261,4,272.10675086826086,6,,141.81445818394423,4,4,5,1.0
130,2026-03-01T00:31:34.633902,525.6394161842763,,,1,,1,,156.81545808911324,3.974457737058401,4,160.78991582617164,,223.11483277007937,5.440957844257355,4,228.55579061433673,6,,136.28870900720358,4,5,5,1.0
131,2026-03-01T00:31:35.745791,526.4509171247482,,,1,,1,,161.80512495338917,3.8942089304327965,4,165.69933388382196,,227.01850021257997,5.9852078557014465,4,233.0037080682814,6,,127.74354172870517,4,1,6,1.0
132,2026-03-01T00:31:36.318851,554.8649579286575,,,1,,1,,161.11908294260502,4.0075830183923244,4,165.12666596099734,,259.10162506625056,5.476708989590406,4,264.57833405584097,6,,125.15466706827283,4,2,6,1.0
133,2026-03-01T00:31:36.931500,594.3302093073726,,,1,,1,,175.48533296212554,4.837625194340944,4,180.32295815646648,,250.35916594788432,6.199624855071306,4,256.5587908029556,6,,157.4409999884665,4,3,6,1.0
134,2026-03-01T00:31:37.587261,637.3443747870624,,,1,,1,,254.60225017741323,4.026709124445915,4,258.62895930185914,,233.34575025364757,4.999250173568726,4,238.3450004272163,6,,140.36604203283787,4,4,6,1.0
135,2026-03-01T00:31:38.232746,627.2996249608696,,,1,,1,,233.44400012865663,4.579458851367235,4,238.02345898002386,,249.71208395436406,5.57962479069829,4,255.29170874506235,6,,133.9799161069095,4,5,6,1.0
136,2026-03-01T00:31:39.470691,617.7551671862602,,,1,,1,,176.71383311972022,3.8139168173074722,4,180.5277499370277,,266.47779205814004,5.700250156223774,4,272.1780422143638,6,,165.04279198125005,4,1,7,1.0
137,2026-03-01T00:31:40.076241,582.8014579601586,,,1,,1,,162.2027913108468,3.9267907850444317,4,166.12958209589124,,257.9907919280231,6.4416672103106976,4,264.4324591383338,6,,152.23408304154873,4,2,7,1.0
138,2026-03-01T00:31:40.669441,572.4428752437234,,,1,,1,,170.93775002285838,3.8662906736135483,4,174.80404069647193,,260.2269579656422,5.4924581199884415,4,265.71941608563066,6,,131.91508315503597,4,3,7,1.0
139,2026-03-01T00:31:41.213686,523.8511660136282,,,1,,1,,148.57666613534093,4.773832857608795,4,153.35049899294972,,226.97129100561142,5.343749653548002,4,232.31504065915942,6,,138.1806251592934,4,4,7,1.0
140,2026-03-01T00:31:41.796832,562.9720417782664,,,1,,1,,154.29720794782043,3.96312540397048,4,158.2603333517909,,275.69275023415685,7.383499760180712,4,283.07624999433756,6,,121.62808328866959,4,5,7,1.0
141,2026-03-01T00:31:42.869500,549.434875138104,,,1,,1,,147.52483274787664,3.309709019958973,4,150.83454176783562,,253.3495002426207,4.761874675750732,4,258.11137491837144,7,,140.48320800065994,4,1,1,1.0
142,2026-03-01T00:31:43.370027,496.498417109251,,,1,,1,,133.87458305805922,3.955707885324955,4,137.83029094338417,,215.31858388334513,4.729832988232374,4,220.0484168715775,7,,138.61462473869324,4,2,1,1.0
143,2026-03-01T00:31:43.864114,489.9834166280925,,,1,,1,,137.94904109090567,3.2060001976788044,4,141.15504128858447,,210.6952080503106,4.997416399419308,4,215.69262444972992,7,,133.13212525099516,4,3,1,1.0
144,2026-03-01T00:31:44.385612,517.6377091556787,,,1,,1,,138.8837080448866,3.3252090215682983,4,142.2089170664549,,235.33758288249373,5.543292034417391,4,240.88087491691113,7,,134.5440000295639,4,4,1,1.0
145,2026-03-01T00:31:44.965328,575.3688747063279,,,1,,1,,158.2713327370584,3.4198747016489506,4,161.69120743870735,,275.3774174489081,5.3542908281087875,4,280.7317082770169,7,,132.94054102152586,4,5,1,1.0
146,2026-03-01T00:31:46.057715,555.6543753482401,,,1,,1,,155.94879211857915,3.687166143208742,4,159.6359582617879,,243.60729241743684,5.04025025293231,4,248.64754267036915,7,,147.36537495628,4,1,2,1.0
147,2026-03-01T00:31:46.603078,538.2601669989526,,,1,,1,,144.9392084032297,3.501374740153551,4,148.44058314338326,,245.00412493944168,5.544624757021666,4,250.54874969646335,7,,139.2665421590209,4,2,2,1.0
148,2026-03-01T00:31:47.106393,496.4912086725235,,,1,,1,,137.49362528324127,3.3197919838130474,4,140.81341726705432,,219.8055419139564,4.965458065271378,4,224.77099997922778,7,,130.90208312496543,4,3,2,1.0
149,2026-03-01T00:31:47.612189,498.83395805954933,,,1,,1,,135.49312483519316,3.270416986197233,4,138.7635418213904,,220.15495784580708,5.808832589536905,4,225.96379043534398,7,,134.10208420827985,4,4,2,1.0
150,2026-03-01T00:31:48.095954,477.1526660770178,,,1,,1,,135.0508751347661,3.324165940284729,4,138.37504107505083,,208.4967908449471,4.864833317697048,4,213.36162416264415,7,,125.41220895946026,4,5,2,1.0
151,2026-03-01T00:31:49.102112,490.3524173423648,,,1,,1,,139.7850001230836,3.573124762624502,4,143.3581248857081,,218.05250039324164,5.524500273168087,4,223.57700066640973,7,,123.4135408885777,4,1,3,1.0
152,2026-03-01T00:31:49.599335,488.17479191347957,,,1,,1,,141.91237511113286,3.699459135532379,4,145.61183424666524,,212.85833278670907,5.872124806046486,4,218.73045759275556,7,,123.82958317175508,4,2,3,1.0
153,2026-03-01T00:31:50.096510,487.49129194766283,,,1,,1,,139.51158290728927,3.656542394310236,4,143.1681253015995,,213.682958856225,5.21016726270318,4,218.8931261189282,7,,125.4260828718543,4,3,3,1.0
154,2026-03-01T00:31:50.597815,491.8169160373509,,,1,,1,,135.95737516880035,3.5537919029593468,4,139.5111670717597,,221.3569162413478,5.591082852333784,4,226.94799909368157,7,,125.35491678863764,4,4,3,1.0
155,2026-03-01T00:31:51.111742,504.1389581747353,,,1,,1,,142.52229128032923,3.4304996952414513,4,145.95279097557068,,228.84779097512364,5.01529173925519,4,233.86308271437883,7,,124.31920925155282,4,5,3,1.0
156,2026-03-01T00:31:52.140638,502.80566699802876,,,1,,1,,136.353500187397,3.5872082225978374,4,139.94070840999484,,231.68500000610948,5.348290782421827,4,237.0332907885313,7,,125.82833273336291,4,1,4,1.0
157,2026-03-01T00:31:52.640045,486.4848330616951,,,1,,1,,136.58895902335644,3.609000239521265,4,140.1979592628777,,215.3317923657596,6.519875023514032,4,221.85166738927364,7,,124.43129206076264,4,2,4,1.0
158,2026-03-01T00:31:53.152832,500.363833270967,,,1,,1,,144.41550010815263,3.7992079742252827,4,148.2147080823779,,223.20404089987278,5.3079999051988125,4,228.5120408050716,7,,123.63387504592538,4,3,4,1.0
159,2026-03-01T00:31:53.654826,489.7394170984626,,,1,,1,,140.10474970564246,3.4679588861763477,4,143.5727085918188,,216.95599984377623,6.292459089308977,4,223.2484589330852,7,,122.91495921090245,4,4,4,1.0
160,2026-03-01T00:31:54.170431,503.03604220971465,,,1,,1,,144.82916612178087,3.9131250232458115,4,148.74229114502668,,219.094832893461,5.376624874770641,4,224.47145776823163,7,,129.81824995949864,4,5,4,1.0
161,2026-03-01T00:31:55.228440,521.09579090029,,,1,,1,,143.8762922771275,3.877915907651186,4,147.7542081847787,,241.09862511977553,5.249042063951492,4,246.34766718372703,7,,126.9903751090169,4,1,5,1.0
162,2026-03-01T00:31:55.875052,631.6427076235414,,,1,,1,,154.1510410606861,4.789416678249836,4,158.94045773893595,,336.22783329337835,5.442625377327204,4,341.67045867070556,7,,131.02691620588303,4,2,5,1.0
163,2026-03-01T00:31:57.733085,1839.1377087682486,,,1,,1,,231.96408385410905,4.0522911585867405,4,236.0163750126958,,1397.5526252761483,6.84741698205471,4,1404.400042258203,7,,198.71020782738924,4,3,5,1.0
164,2026-03-01T00:31:58.463998,713.8408333994448,,,1,,1,,217.0577496290207,4.316125065088272,4,221.37387469410896,,312.06195801496506,5.584917031228542,4,317.6468750461936,7,,174.8132910579443,4,4,5,1.0
165,2026-03-01T00:31:59.071892,592.0467916876078,,,1,,1,,164.60624989122152,4.00449987500906,4,168.61074976623058,,254.01029083877802,6.081958767026663,4,260.0922496058047,7,,163.33966609090567,4,5,5,1.0
166,2026-03-01T00:32:00.333015,599.0119581110775,,,1,,1,,163.3251658640802,4.2129997164011,4,167.5381655804813,,254.551624879241,6.247291807085276,4,260.79891668632627,7,,170.66883388906717,4,1,6,1.0
167,2026-03-01T00:32:01.000791,649.6807909570634,,,1,,1,,172.690833453089,4.118249751627445,4,176.80908320471644,,295.69479217752814,5.369707942008972,4,301.0645001195371,7,,171.80175008252263,4,2,6,1.0
168,2026-03-01T00:32:01.731642,712.0060422457755,,,1,,1,,199.42116690799594,5.929999984800816,4,205.35116689279675,,309.99662494286895,5.552791990339756,4,315.5494169332087,7,,191.09837524592876,4,3,6,1.0
169,2026-03-01T00:32:02.343549,593.9685422927141,,,1,,1,,171.61416728049517,4.01749974116683,4,175.631667021662,,248.3554589562118,6.411540787667036,4,254.76699974387884,7,,163.56395790353417,4,4,6,1.0
170,2026-03-01T00:32:02.989758,627.9409998096526,,,1,,1,,193.12720792368054,4.215999972075224,4,197.34320789575577,,259.09162499010563,5.540542304515839,4,264.63216729462147,7,,165.9589591436088,4,5,6,1.0
171,2026-03-01T00:32:04.229536,604.152166750282,,,1,,1,,179.5087498612702,4.2323339730501175,4,183.7410838343203,,254.6104579232633,5.449583288282156,4,260.06004121154547,7,,160.34570895135403,4,1,7,1.0
172,2026-03-01T00:32:04.892154,641.9361671432853,,,1,,1,,166.1522500216961,5.306708160787821,4,171.4589581824839,,260.40533278137445,46.992083080112934,4,307.3974158614874,7,,163.07487478479743,4,2,7,1.0
173,2026-03-01T00:32:05.654589,740.0092077441514,,,1,,1,,215.6769586727023,4.082375206053257,4,219.75933387875557,,332.0062500424683,5.53016597405076,4,337.53641601651907,7,,182.70804127678275,4,3,7,1.0
174,2026-03-01T00:32:06.410581,733.4786248393357,,,1,,1,,216.61820821464062,5.274791736155748,4,221.89299995079637,,328.5828330554068,6.144499871879816,4,334.7273329272866,7,,176.85037478804588,4,4,7,1.0
175,2026-03-01T00:32:07.209274,775.9578749537468,,,1,,1,,250.01941714435816,4.289958160370588,4,254.30937530472875,,324.73983289673924,6.750375032424927,4,331.49020792916417,7,,190.15087513253093,4,5,7,1.0
176,2026-03-01T00:32:08.480474,616.3265840150416,,,1,,1,,164.03345903381705,4.5211659744381905,4,168.55462500825524,,273.66000041365623,6.763292010873556,4,280.4232924245298,7,,167.34345816075802,4,1,8,1.0
177,2026-03-01T00:32:09.208662,702.3560828529298,,,1,,1,,209.10508278757334,4.693249706178904,4,213.79833249375224,,296.83441668748856,5.934540648013353,4,302.7689573355019,7,,185.77950028702617,4,2,8,1.0
178,2026-03-01T00:32:09.967229,733.6957091465592,,,1,,1,,210.00479208305478,5.1016248762607574,4,215.10641695931554,,324.1217080503702,6.60062488168478,4,330.722332932055,7,,187.86033289507031,4,3,8,1.0
179,2026-03-01T00:32:10.634080,643.5276251286268,,,1,,1,,162.33154200017452,4.05362481251359,4,166.3851668126881,,315.2101249434054,6.4346669241786,4,321.644791867584,7,,155.4919583722949,4,4,8,1.0
180,2026-03-01T00:32:11.372495,711.7211660370231,,,1,,1,,211.59404097124934,4.388957750052214,4,215.98299872130156,,313.9268336817622,5.741625092923641,4,319.66845877468586,7,,176.06366705149412,4,5,8,1.0
